,User ID,Subscription Type,Monthly Revenue,Country,Age,Gender,Device,Plan Duration,Join Year,Join Month,Join Day,Last Payment Year,Last Payment Month,Last Payment Day
2332,2333,0,12,United States,49,1,Tablet,1 Month,2022,9,19,2023,11,7
2333,2334,2,13,Canada,39,0,Smartphone,1 Month,2022,9,16,2023,12,7
2334,2335,1,15,United States,45,1,Laptop,1 Month,2022,8,9,2023,10,7
2335,2336,0,14,United States,43,1,Smartphone,1 Month,2022,8,21,2023,12,7
2336,2337,1,10,Canada,41,1,Smartphone,1 Month,2022,8,20,2023,10,7
2337,2338,2,10,United Kingdom,38,0,Tablet,1 Month,2022,10,8,2023,11,7
2338,2339,0,13,Australia,34,0,Smartphone,1 Month,2022,7,31,2023,11,7
2339,2340,2,15,Germany,38,1,Laptop,1 Month,2022,7,30,2023,7,14
2340,2341,1,11,France,48,1,Tablet,1 Month,2022,7,31,2023,10,7
2341,2342,0,11,Brazil,38,0,Smart TV,1 Month,2022,7,30,2023,12,7
2342,2343,2,10,Mexico,34,0,Laptop,1 Month,2022,7,30,2023,11,7
2343,2344,1,10,Spain,44,0,Tablet,1 Month,2022,7,27,2023,7,13
2344,2345,0,11,Italy,39,1,Smartphone,1 Month,2022,7,21,2023,10,7
2345,2346,1,10,Spain,43,0,Smartphone,1 Month,2022,7,20,2023,12,7
2346,2347,0,13,Spain,49,0,Smart TV,1 Month,2022,7,16,2023,10,7
2347,2348,2,10,United States,48,0,Smart TV,1 Month,2022,7,16,2023,12,7
2348,2349,2,11,Canada,47,0,Tablet,1 Month,2022,7,14,2023,11,7
2349,2350,0,12,United States,27,0,Laptop,1 Month,2022,7,14,2023,7,13
2350,2351,1,14,United States,40,0,Smartphone,1 Month,2022,7,15,2023,10,7
2351,2352,0,11,Canada,43,0,Smart TV,1 Month,2022,7,16,2023,12,7
2352,2353,2,15,United Kingdom,30,0,Laptop,1 Month,2022,7,18,2023,10,7
2353,2354,1,13,Australia,43,0,Smart TV,1 Month,2022,7,19,2023,7,13
2354,2355,0,13,Germany,49,1,Laptop,1 Month,2022,7,22,2023,10,7
2355,2356,1,13,France,47,1,Smartphone,1 Month,2022,7,25,2023,12,7
2356,2357,0,13,Brazil,33,1,Smartphone,1 Month,2022,7,26,2023,11,7
2357,2358,2,15,Mexico,48,0,Smartphone,1 Month,2022,4,8,2023,7,14
2358,2359,2,13,Spain,31,1,Laptop,1 Month,2022,12,8,2023,11,7
2359,2360,0,13,Italy,30,1,Tablet,1 Month,2022,8,14,2023,11,7
2360,2361,1,14,Spain,34,0,Smartphone,1 Month,2022,8,16,2023,7,13
2361,2362,0,12,Spain,37,1,Smartphone,1 Month,2022,8,17,2023,7,14
2362,2363,2,11,United States,44,0,Smart TV,1 Month,2022,8,22,2023,11,7
2363,2364,1,13,Canada,28,0,Smart TV,1 Month,2022,8,26,2023,11,7
2364,2365,0,11,United States,47,1,Smartphone,1 Month,2022,6,9,2023,7,13
2365,2366,1,11,United States,43,1,Smart TV,1 Month,2022,9,9,2023,7,13
2366,2367,0,12,Canada,51,1,Tablet,1 Month,2022,9,17,2023,10,7
2367,2368,2,14,United Kingdom,50,1,Laptop,1 Month,2022,9,19,2023,11,7
2368,2369,2,11,Australia,40,0,Smartphone,1 Month,2022,9,24,2023,7,13
2369,2370,0,11,Germany,31,0,Laptop,1 Month,2022,9,29,2023,12,7
2370,2371,1,15,France,29,0,Smartphone,1 Month,2022,3,10,2023,10,7
2371,2372,0,15,Brazil,38,0,Tablet,1 Month,2022,7,10,2023,10,7
2372,2373,2,14,Mexico,47,1,Tablet,1 Month,2022,10,14,2023,7,13
2373,2374,1,15,Spain,30,1,Tablet,1 Month,2022,10,16,2023,12,7
2374,2375,0,13,Italy,42,1,Laptop,1 Month,2022,10,18,2023,10,7
2375,2376,1,12,Spain,49,1,Smart TV,1 Month,2022,10,19,2023,12,7
2376,2377,0,14,Spain,50,0,Tablet,1 Month,2022,10,20,2023,12,7
2377,2378,2,11,United States,51,1,Smart TV,1 Month,2022,10,22,2023,11,7
2378,2379,2,11,Canada,47,1,Smartphone,1 Month,2022,10,25,2023,9,7
2379,2380,0,13,United States,36,0,Smartphone,1 Month,2022,10,27,2023,12,7
2380,2381,1,12,United States,30,0,Laptop,1 Month,2022,10,30,2023,11,7
2381,2382,0,12,Canada,34,0,Tablet,1 Month,2022,1,11,2023,11,7
2382,2383,2,10,United Kingdom,35,0,Tablet,1 Month,2022,5,11,2023,10,7
2383,2384,1,14,Australia,30,1,Smart TV,1 Month,2022,7,11,2023,12,7
2384,2385,0,14,Germany,30,1,Tablet,1 Month,2022,8,11,2023,11,7
2385,2386,1,11,France,41,0,Smartphone,1 Month,2022,10,11,2023,12,7
2386,2387,0,15,Brazil,39,0,Smartphone,1 Month,2022,11,11,2023,10,7
2387,2388,2,14,Mexico,30,1,Tablet,1 Month,2022,12,11,2023,12,7
2388,2389,2,12,Spain,36,0,Smart TV,1 Month,2022,11,11,2023,12,7
2389,2390,0,11,Italy,33,0,Smartphone,1 Month,2022,11,11,2023,12,7
2390,2391,1,11,Spain,35,0,Tablet,1 Month,2022,12,11,2023,10,7
2391,2392,0,14,Spain,46,1,Tablet,1 Month,2022,11,11,2023,12,7
2392,2393,2,12,United States,51,0,Tablet,1 Month,2022,7,11,2023,11,7
2393,2394,1,13,Canada,42,0,Smartphone,1 Month,2022,5,11,2023,12,7
2394,2395,0,13,United States,30,0,Smart TV,1 Month,2022,2,11,2023,11,7
2395,2396,0,10,United States,45,1,Smartphone,1 Month,2022,10,31,2023,7,13
2396,2397,0,15,Canada,27,1,Smartphone,1 Month,2022,10,29,2023,11,7
2397,2398,2,10,United Kingdom,41,1,Smart TV,1 Month,2022,10,25,2023,11,7
2398,2399,1,14,Australia,35,1,Tablet,1 Month,2022,10,23,2023,10,7
2399,2400,0,10,Germany,30,1,Laptop,1 Month,2022,10,17,2023,7,13
2400,2401,0,11,France,35,0,Laptop,1 Month,2022,10,16,2023,11,7
2401,2402,1,12,Brazil,47,0,Smartphone,1 Month,2022,5,10,2023,11,7
2402,2403,2,15,Mexico,41,1,Laptop,1 Month,2022,9,17,2023,11,7
2403,2404,2,12,Spain,48,0,Tablet,1 Month,2022,9,17,2023,12,7
2404,2405,0,12,Italy,32,0,Smart TV,1 Month,2022,6,9,2023,11,7
2405,2406,1,13,Spain,35,0,Smart TV,1 Month,2022,8,30,2023,7,15
2406,2407,2,11,Spain,31,0,Smartphone,1 Month,2022,8,29,2023,11,7
2407,2408,0,12,United States,45,0,Smartphone,1 Month,2022,8,25,2023,7,13
2408,2409,2,14,Canada,38,0,Laptop,1 Month,2022,3,8,2023,11,7
2409,2410,1,12,United States,34,1,Smartphone,1 Month,2022,2,8,2023,7,14
2410,2411,0,15,United States,37,0,Smartphone,1 Month,2022,2,8,2023,11,7
2411,2412,1,12,Canada,27,0,Smart TV,1 Month,2022,1,8,2023,7,13
2412,2413,2,13,United Kingdom,44,0,Tablet,1 Month,2022,7,31,2023,11,7
2413,2414,0,10,Australia,46,1,Smart TV,1 Month,2022,7,22,2023,7,13
2414,2415,2,14,Germany,37,1,Smart TV,1 Month,2022,7,22,2023,11,7
2415,2416,1,14,France,44,1,Tablet,1 Month,2022,7,19,2023,7,13
2416,2417,0,15,Brazil,29,1,Smart TV,1 Month,2022,7,17,2023,11,7
2417,2418,2,13,Mexico,28,0,Laptop,1 Month,2022,7,16,2023,7,13
2418,2419,1,14,Spain,50,1,Smart TV,1 Month,2022,7,16,2023,11,7
2419,2420,0,13,Italy,39,1,Laptop,1 Month,2022,7,16,2023,7,13
2420,2421,1,10,Spain,34,0,Smart TV,1 Month,2022,7,16,2023,11,7
2421,2422,0,14,Spain,40,1,Smart TV,1 Month,2022,7,17,2023,12,7
2422,2423,2,12,United States,30,1,Laptop,1 Month,2022,7,19,2023,11,7
2423,2424,2,14,Canada,41,0,Laptop,1 Month,2022,7,20,2023,7,14
2424,2425,0,12,United States,39,1,Tablet,1 Month,2022,7,21,2023,10,7
2425,2426,1,15,United States,51,1,Smartphone,1 Month,2022,7,23,2023,12,7
2426,2427,0,15,Canada,28,0,Smartphone,1 Month,2022,3,8,2023,7,14
2427,2428,2,12,United Kingdom,30,0,Tablet,1 Month,2022,6,8,2023,7,15
2428,2429,1,11,Australia,30,0,Smartphone,1 Month,2022,10,8,2023,12,7
2429,2430,0,10,Germany,44,0,Tablet,1 Month,2022,8,13,2023,11,7
2430,2431,1,12,France,29,0,Smart TV,1 Month,2022,8,15,2023,7,14
2431,2432,0,11,Brazil,28,0,Tablet,1 Month,2022,8,19,2023,7,14
2432,2433,2,10,Mexico,48,1,Tablet,1 Month,2022,8,22,2023,11,7
2433,2434,2,11,Spain,42,0,Smart TV,1 Month,2022,8,28,2023,11,7
2434,2435,0,14,Italy,39,1,Smartphone,1 Month,2022,6,9,2023,7,13
2435,2436,1,14,Spain,44,0,Smart TV,1 Month,2022,9,16,2023,7,13
2436,2437,0,11,Spain,49,1,Smart TV,1 Month,2022,9,18,2023,11,7
2437,2438,2,12,United States,49,0,Smart TV,1 Month,2022,9,23,2023,11,7
2438,2439,1,10,Canada,36,0,Laptop,1 Month,2022,9,28,2023,7,13
2439,2440,0,14,United States,50,0,Laptop,1 Month,2022,9,29,2023,12,7
2440,2441,1,10,United States,49,0,Smartphone,1 Month,2022,7,10,2023,10,7
2441,2442,0,11,Canada,36,1,Smartphone,1 Month,2022,8,10,2023,12,7
2442,2443,2,13,United Kingdom,28,0,Laptop,1 Month,2022,10,10,2023,7,13
2443,2444,2,15,Australia,45,0,Smartphone,1 Month,2022,10,14,2023,12,7
2444,2445,0,14,Germany,31,0,Smartphone,1 Month,2022,10,16,2023,10,7
2445,2446,1,11,France,46,1,Tablet,1 Month,2022,10,18,2023,12,7
2446,2447,0,14,Brazil,27,1,Tablet,1 Month,2022,10,21,2023,12,7
2447,2448,2,13,Mexico,43,1,Tablet,1 Month,2022,10,24,2023,12,7
2448,2449,1,10,Spain,51,0,Smart TV,1 Month,2022,10,27,2023,9,7
2449,2450,0,13,Italy,47,0,Smartphone,1 Month,2022,10,29,2023,7,13
2450,2451,1,15,Spain,48,0,Tablet,1 Month,2022,10,31,2023,12,7
2451,2452,0,14,Spain,31,0,Tablet,1 Month,2022,4,11,2023,7,13
2452,2453,2,15,United States,48,0,Smartphone,1 Month,2022,6,11,2023,11,7
2453,2454,2,10,Canada,36,1,Smartphone,1 Month,2022,8,11,2023,7,13
2454,2455,0,10,United States,38,0,Tablet,1 Month,2022,9,11,2023,11,7
2455,2456,1,13,United States,39,1,Smartphone,1 Month,2022,11,11,2023,7,13
2456,2457,0,11,Canada,48,1,Tablet,1 Month,2022,12,11,2023,10,7
2457,2458,2,12,United Kingdom,30,0,Smart TV,1 Month,2022,12,11,2023,12,7
2458,2459,1,12,Australia,30,1,Smart TV,1 Month,2022,12,11,2023,12,7
2459,2460,0,15,Germany,35,0,Smart TV,1 Month,2022,12,11,2023,7,13
2460,2461,1,13,France,41,1,Laptop,1 Month,2022,11,13,2023,12,7
2461,2462,0,11,Brazil,40,0,Smart TV,1 Month,2022,11,13,2023,7,13
2462,2463,2,10,Mexico,50,1,Smart TV,1 Month,2022,12,11,2023,11,7
2463,2464,2,12,Spain,42,0,Smartphone,1 Month,2022,5,11,2023,12,7
2464,2465,0,15,Italy,30,1,Tablet,1 Month,2022,3,11,2023,11,7
2465,2466,1,12,Spain,34,1,Laptop,1 Month,2022,10,30,2023,7,14
2466,2467,0,15,Spain,40,0,Smartphone,1 Month,2022,10,26,2023,11,7
2467,2468,2,14,United States,47,0,Smartphone,1 Month,2022,10,24,2023,12,7
2468,2469,1,12,Canada,36,1,Laptop,1 Month,2022,10,24,2023,11,7
2469,2470,0,13,United States,50,0,Tablet,1 Month,2022,10,20,2023,7,13
2470,2471,0,10,United States,46,1,Smartphone,1 Month,2022,10,17,2023,11,7
2471,2472,0,14,Canada,27,0,Tablet,1 Month,2022,9,29,2023,7,14
2472,2473,2,12,United Kingdom,39,0,Laptop,1 Month,2022,9,28,2023,11,7
2473,2474,1,10,Australia,49,1,Smart TV,1 Month,2022,6,9,2023,12,7
2474,2475,0,12,Germany,37,0,Tablet,1 Month,2022,5,9,2023,11,7
2475,2476,0,13,France,28,1,Tablet,1 Month,2022,8,31,2023,7,15
2476,2477,1,12,Brazil,40,1,Laptop,1 Month,2022,8,30,2023,12,7
2477,2478,2,10,Mexico,47,1,Tablet,1 Month,2022,8,16,2023,7,13
2478,2479,2,11,Spain,51,0,Laptop,1 Month,2022,8,16,2023,11,7
2479,2480,0,13,Italy,47,1,Laptop,1 Month,2022,7,8,2023,7,14
2480,2481,1,10,Spain,33,0,Laptop,1 Month,2022,5,8,2023,12,7
2481,2482,2,13,Spain,37,0,Laptop,1 Month,2022,6,8,2023,7,14
2482,2483,0,15,United States,42,1,Laptop,1 Month,2022,7,28,2023,11,7
2483,2484,2,11,Canada,50,0,Smart TV,1 Month,2022,7,29,2023,7,13
2484,2485,1,14,United States,47,0,Tablet,1 Month,2022,7,25,2023,12,7
2485,2486,0,10,United States,40,0,Smartphone,1 Month,2022,7,25,2023,7,14
2486,2487,1,11,Canada,35,1,Smart TV,1 Month,2022,7,25,2023,12,7
2487,2488,2,11,United Kingdom,29,0,Smartphone,1 Month,2022,7,18,2023,7,13
2488,2489,0,11,Australia,48,0,Smartphone,1 Month,2022,7,17,2023,12,7
2489,2490,2,10,Germany,35,1,Smart TV,1 Month,2022,7,17,2023,7,15
2490,2491,1,13,France,41,0,Smartphone,1 Month,2022,7,18,2023,11,7
2491,2492,0,14,Brazil,29,0,Laptop,1 Month,2022,7,19,2023,12,7
2492,2493,2,11,Mexico,33,1,Smart TV,1 Month,2022,7,20,2023,11,7
2493,2494,1,12,Spain,36,1,Smart TV,1 Month,2022,7,21,2023,7,15
2494,2495,0,15,Italy,43,0,Laptop,1 Month,2022,7,23,2023,12,7
2495,2496,1,14,Spain,28,0,Smart TV,1 Month,2022,7,25,2023,12,7
2496,2497,0,15,Spain,33,0,Smart TV,1 Month,2022,4,8,2023,7,14
2497,2498,2,12,United States,38,1,Laptop,1 Month,2022,9,8,2023,7,15
2498,2499,2,13,Canada,48,0,Tablet,1 Month,2022,12,8,2023,12,7
2499,2500,0,15,United States,35,0,Smart TV,1 Month,2022,8,13,2023,12,7
